latitude,longitude,attacktype1,nwk
33.75,44.633333,1,3
33.75,44.633333,1,1
33.75,44.633333,1,3
33.75,44.633333,1,3
33.75,44.633333,1,4
33.75,44.633333,1,2
33.75,44.633333,1,1
33.75,44.633333,1,2
33.75,44.633333,1,1
33.75,44.633333,1,1
33.75,44.633333,1,1
33.75,44.633333,1,1
33.75,44.633333,1,1
33.75,44.633333,2,34
33.75,44.633333,2,9
33.75,44.633333,2,2
33.75,44.633333,2,5
33.75,44.633333,2,19
33.75,44.633333,2,5
33.75,44.633333,2,2
33.75,44.633333,2,2
33.75,44.633333,2,14
33.75,44.633333,2,1
33.75,44.633333,2,2
33.75,44.633333,2,6
33.75,44.633333,2,3
33.75,44.633333,2,1
33.75,44.633333,2,5
33.75,44.633333,2,6
33.75,44.633333,2,2
33.75,44.633333,2,11
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,7
33.75,44.633333,2,20
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,5
33.75,44.633333,2,4
33.75,44.633333,2,2
33.75,44.633333,2,57
33.75,44.633333,2,9
33.75,44.633333,2,12
33.75,44.633333,2,5
33.75,44.633333,2,0
33.75,44.633333,2,29
33.75,44.633333,2,3
33.75,44.633333,2,2
33.75,44.633333,2,3
33.75,44.633333,2,1
33.75,44.633333,2,16
33.75,44.633333,2,1
33.75,44.633333,2,4
33.75,44.633333,2,5
33.75,44.633333,2,1
33.75,44.633333,2,3
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,14
33.75,44.633333,2,3
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,3
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,4
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,3
33.75,44.633333,2,5
33.75,44.633333,2,4
33.75,44.633333,2,3
33.75,44.633333,2,1
33.75,44.633333,2,3
33.75,44.633333,2,2
33.75,44.633333,2,13
33.75,44.633333,2,6
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,3
33.75,44.633333,2,1
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,2
33.75,44.633333,2,1
33.75,44.633333,2,1
33.75,44.633333,2,5
33.75,44.633333,2,1
33.75,44.633333,3,1
33.75,44.633333,3,0
33.75,44.633333,3,26
33.75,44.633333,3,24
33.75,44.633333,3,42
33.75,44.633333,3,35
33.75,44.633333,3,5
33.75,44.633333,3,5
33.75,44.633333,3,126
33.75,44.633333,3,20
33.75,44.633333,3,2
33.75,44.633333,3,2
33.75,44.633333,3,3
33.75,44.633333,3,32
33.75,44.633333,3,3
33.75,44.633333,3,11
33.75,44.633333,3,3
33.75,44.633333,3,8
33.75,44.633333,3,6
33.75,44.633333,3,25
33.75,44.633333,3,10
33.75,44.633333,3,4
33.75,44.633333,3,5
33.75,44.633333,3,4
33.75,44.633333,3,28
33.75,44.633333,3,5
33.75,44.633333,3,31
33.75,44.633333,3,17
33.75,44.633333,3,7
33.75,44.633333,3,4
33.75,44.633333,3,7
33.75,44.633333,3,6
33.75,44.633333,3,3
33.75,44.633333,3,33
33.75,44.633333,3,29
33.75,44.633333,3,4
33.75,44.633333,3,0
33.75,44.633333,3,5
33.75,44.633333,3,2
33.75,44.633333,3,0
33.75,44.633333,3,9
33.75,44.633333,3,0
33.75,44.633333,3,5
33.75,44.633333,3,10
33.75,44.633333,3,3
33.75,44.633333,3,3
33.75,44.633333,3,5
33.75,44.633333,3,34
33.75,44.633333,3,7
33.75,44.633333,3,1
33.75,44.633333,3,3
33.75,44.633333,3,1
33.75,44.633333,3,3
33.75,44.633333,3,7
33.75,44.633333,3,50
33.75,44.633333,3,13
33.75,44.633333,3,3
33.75,44.633333,3,13
33.75,44.633333,3,27
33.75,44.633333,3,50
33.75,44.633333,3,15
33.75,44.633333,3,24
33.75,44.633333,3,30
33.75,44.633333,3,4
33.75,44.633333,3,1
33.75,44.633333,3,15
33.75,44.633333,3,20
33.75,44.633333,3,25
33.75,44.633333,3,30
33.75,44.633333,3,4
33.75,44.633333,3,2
33.75,44.633333,3,24
33.75,44.633333,3,3
33.75,44.633333,3,23
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,0
33.75,44.633333,3,5
33.75,44.633333,3,122
33.75,44.633333,3,4
33.75,44.633333,3,6
33.75,44.633333,3,3
33.75,44.633333,3,17
33.75,44.633333,3,4
33.75,44.633333,3,11
33.75,44.633333,3,1
33.75,44.633333,3,3
33.75,44.633333,3,4
33.75,44.633333,3,5
33.75,44.633333,3,1
33.75,44.633333,3,5
33.75,44.633333,3,34
33.75,44.633333,3,2
33.75,44.633333,3,18
33.75,44.633333,3,6
33.75,44.633333,3,24
33.75,44.633333,3,20
33.75,44.633333,3,3
33.75,44.633333,3,88
33.75,44.633333,3,3
33.75,44.633333,3,3
33.75,44.633333,3,3
33.75,44.633333,3,31
33.75,44.633333,3,9
33.75,44.633333,3,16
33.75,44.633333,3,6
33.75,44.633333,3,12
33.75,44.633333,3,46
33.75,44.633333,3,3
33.75,44.633333,3,0
33.75,44.633333,3,0
33.75,44.633333,3,3
33.75,44.633333,3,0
33.75,44.633333,3,4
33.75,44.633333,3,18
33.75,44.633333,3,1
33.75,44.633333,3,4
33.75,44.633333,3,3
33.75,44.633333,3,0
33.75,44.633333,3,9
33.75,44.633333,3,0
33.75,44.633333,3,9
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,2
33.75,44.633333,3,17
33.75,44.633333,3,5
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,3
33.75,44.633333,3,27
33.75,44.633333,3,4
33.75,44.633333,3,4
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,2
33.75,44.633333,3,4
33.75,44.633333,3,91
33.75,44.633333,3,0
33.75,44.633333,3,7
33.75,44.633333,3,4
33.75,44.633333,3,2
33.75,44.633333,3,4
33.75,44.633333,3,5
33.75,44.633333,3,6
33.75,44.633333,3,30
33.75,44.633333,3,10
33.75,44.633333,3,28
33.75,44.633333,3,1
33.75,44.633333,3,96
33.75,44.633333,3,2
33.75,44.633333,3,8
33.75,44.633333,3,3
33.75,44.633333,3,6
33.75,44.633333,3,1
33.75,44.633333,3,10
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,5
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,25
33.75,44.633333,3,7
33.75,44.633333,3,0
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,3
33.75,44.633333,3,3
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,3
33.75,44.633333,3,0
33.75,44.633333,3,6
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,0
33.75,44.633333,3,33
33.75,44.633333,3,4
33.75,44.633333,3,1
33.75,44.633333,3,10
33.75,44.633333,3,3
33.75,44.633333,3,1
33.75,44.633333,3,6
33.75,44.633333,3,11
33.75,44.633333,3,9
33.75,44.633333,3,2
33.75,44.633333,3,6
33.75,44.633333,3,28
33.75,44.633333,3,7
33.75,44.633333,3,4
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,5
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,5
33.75,44.633333,3,3
33.75,44.633333,3,4
33.75,44.633333,3,2
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,5
33.75,44.633333,3,1
33.75,44.633333,3,9
33.75,44.633333,3,1
33.75,44.633333,3,5
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,17
33.75,44.633333,3,2
33.75,44.633333,3,2
33.75,44.633333,3,17
33.75,44.633333,3,3
33.75,44.633333,3,6
33.75,44.633333,3,2
33.75,44.633333,3,2
33.75,44.633333,3,1
33.75,44.633333,3,21
33.75,44.633333,3,3
33.75,44.633333,3,3
33.75,44.633333,3,6
33.75,44.633333,3,8
33.75,44.633333,3,17
33.75,44.633333,3,11
33.75,44.633333,3,1
33.75,44.633333,3,1
33.75,44.633333,3,15
33.75,44.633333,3,7
33.75,44.633333,3,38
33.75,44.633333,3,5
33.75,44.633333,3,3
33.75,44.633333,3,13
33.75,44.633333,3,7
33.75,44.633333,3,1
33.75,44.633333,3,5
33.75,44.633333,3,30
33.75,44.633333,3,18
33.75,44.633333,3,1
33.75,44.633333,3,3
33.75,44.633333,3,1
33.75,44.633333,3,4
33.75,44.633333,3,2
33.75,44.633333,3,6
33.75,44.633333,3,8
33.75,44.633333,3,4
33.75,44.633333,3,10
33.75,44.633333,3,2
33.75,44.633333,3,10
33.75,44.633333,3,14
33.75,44.633333,3,83
33.75,44.633333,3,2
33.75,44.633333,3,6
33.75,44.633333,3,10
33.75,44.633333,3,11
33.75,44.633333,3,24
33.75,44.633333,3,22
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,1
33.75,44.633333,3,8
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,26
33.75,44.633333,3,20
33.75,44.633333,3,7
33.75,44.633333,3,25
33.75,44.633333,3,17
33.75,44.633333,3,54
33.75,44.633333,3,1
33.75,44.633333,3,2
33.75,44.633333,3,10
33.75,44.633333,3,3
33.75,44.633333,3,2
33.75,44.633333,3,12
33.75,44.633333,3,9
33.75,44.633333,3,43
33.75,44.633333,3,5
33.75,44.633333,3,3
33.75,44.633333,3,5
33.75,44.633333,6,14
33.75,44.633333,6,0
33.75,44.633333,6,0
33.75,44.633333,6,0
33.75,44.633333,6,6
33.75,44.633333,6,0
33.75,44.633333,6,1
33.75,44.633333,6,0
33.75,44.633333,6,0
33.75,44.633333,6,1
33.75,44.633333,6,1
33.75,44.633333,6,0
33.75,44.633333,7,0
33.75,44.633333,9,1
33.75,44.633333,9,6
33.75,44.633333,9,3
33.75,44.633333,9,2
33.750035,44.632587,2,3
33.750892,44.633961,3,23.5
33.752064,44.63509,3,20
33.75207,44.625934,3,6
33.753208,62.261147,3,3
33.754257,44.624326,3,3
33.754317,44.634647,3,4
33.754675,45.066737,3,9
33.755369,44.613748,2,5
33.755459,44.633274,2,1
33.755459,44.633961,3,8
33.755459,74.082499,3,4
33.756296,70.942937,3,9
33.756389,70.940833,3,0
33.756418,36.392019,3,54
33.756709,45.181175,3,4
33.756886,44.632587,3,7
33.756886,44.632587,3,1
33.756886,44.632587,3,13
33.756886,44.632587,3,1
33.757457,45.555153,2,1
33.758388,44.396591,3,11
33.758388,44.396591,3,1
33.758388,44.396591,6,2
33.758441,71.052376,3,6
33.759156,45.155717,3,5
33.759526,44.666462,3,13
33.762523,75.024433,2,2
33.764637,44.252082,6,8
33.764768,72.355146,2,4
33.765449,45.15295,1,1
33.766336,72.357344,2,8
33.766336,72.357344,2,4
33.766667,71.016667,3,9
33.767304,71.589232,9,1
33.768445,74.819283,1,1
33.768588,44.584236,3,0
33.769444,74.091944,2,0
33.770279,72.35471,3,4
33.770778,69.338842,3,1
33.770837,68.3697,3,5
33.770928,44.557255,1,22
33.770928,44.557255,3,7
33.770928,44.557255,3,1
33.771864,68.369703,1,5
33.771864,68.369703,2,1
33.771864,68.369703,3,3
33.771944,44.621667,3,102
33.77216,44.62191,3,6
33.772259,73.895241,3,0
33.772815,35.8979,3,0
33.773052,69.339406,3,3
33.773349,45.14945,1,2
33.773349,45.14945,1,7
33.773349,45.14945,1,1
33.773349,45.14945,2,21
33.773349,45.14945,2,16
33.773349,45.14945,2,15
33.773349,45.14945,2,83
33.773349,45.14945,2,1
33.773349,45.14945,2,1
33.773349,45.14945,2,24
33.773349,45.14945,2,1
33.773349,45.14945,2,5
33.773349,45.14945,2,2
33.773349,45.14945,2,3
33.773349,45.14945,2,3
33.773349,45.14945,2,5
33.773349,45.14945,2,3
33.773349,45.14945,2,3
33.773349,45.14945,2,4
33.773349,45.14945,2,1
33.773349,45.14945,3,16
33.773349,45.14945,3,0
33.773349,45.14945,3,3
33.773349,45.14945,3,3
33.773349,45.14945,3,10
33.773349,45.14945,3,10
33.773349,45.14945,3,4
33.773349,45.14945,3,8
33.773349,45.14945,3,5
33.773349,45.14945,3,10
33.773349,45.14945,3,2
33.773349,45.14945,3,1
33.773349,45.14945,3,7
33.773349,45.14945,3,3
33.773349,45.14945,3,2
33.773349,45.14945,3,3
33.773349,45.14945,3,2
33.773349,45.14945,3,1
33.773349,45.14945,3,2
33.773349,45.14945,3,4
33.773349,45.14945,3,5
33.773349,45.14945,3,1
33.773349,45.14945,3,1
33.773349,45.14945,3,2
33.773349,45.14945,3,5
33.773349,45.14945,3,2
33.773349,45.14945,3,2
33.773349,45.14945,3,4
33.773349,45.14945,3,3
33.773349,45.14945,3,13
33.773349,45.14945,3,1
33.773349,45.14945,3,4
33.773349,45.14945,3,6
33.773349,45.14945,3,3
33.773349,45.14945,3,1
33.773349,45.14945,3,1
33.773349,45.14945,3,7
33.773349,45.14945,3,10
33.773349,45.14945,3,13
33.773349,45.14945,3,2
33.773349,45.14945,3,70
33.773349,45.14945,3,3
33.773349,45.14945,3,3
33.773349,45.14945,6,0
33.773349,45.14945,7,20
33.773598,45.14945,1,1
33.774444,44.580556,1,3
33.774444,44.580556,3,0
33.774444,44.580556,3,3
33.774444,44.580556,3,1
33.774655,74.093469,9,5
33.774807,74.09723,3,1
33.776633,70.793109,2,7
33.776646,71.078487,1,1
33.777168,70.791178,2,1
33.778025,70.258727,3,1
33.778056,44.655833,3,1
33.778434,74.080954,3,0
33.778532,70.512378,3,5
33.780003,68.360313,3,5
33.780556,44.555,2,4
33.780556,44.555,2,1
33.780556,44.555,3,11
33.781216,70.445066,2,1
33.782193,44.507805,3,2
33.782193,44.507805,3,6
33.782198,44.5078,3,10
33.782198,44.507801,3,18
33.782199,44.507802,1,2
33.782199,44.507802,1,2
33.782199,44.507802,2,7
33.782199,44.507802,3,12
33.782199,44.507802,3,5
33.782199,44.507802,3,1
33.783758,44.51043,3,2
33.78662,71.576121,3,3
33.788065,71.575105,3,0
33.788608,71.575363,2,1
33.788608,71.575363,3,0
33.788992,75.05077,2,2
33.792909,75.103907,3,3
33.794291,71.558712,3,0
33.794329,71.558456,2,12
33.794348,69.800511,3,3
33.794413,71.55822,2,0
33.794433,71.55806,2,1
33.794433,71.55806,2,8
33.794433,71.55806,2,1
33.794433,71.55806,2,4
33.794433,71.55806,3,1
33.794433,71.55806,3,1
33.794433,71.55806,3,0
33.794433,71.55806,3,0
33.794433,71.55806,3,0
33.794433,71.55806,3,32
33.794433,71.55806,3,17
33.794433,71.55806,6,0
33.794542,71.558111,3,0
33.79455,71.558111,2,15
33.79455,71.558111,2,1
33.79455,71.558111,2,6
33.79455,71.558111,3,0
33.79455,71.558111,3,0
33.79455,71.558111,3,0
33.79455,71.558111,3,0
33.79455,71.558111,3,10
33.794627,71.558325,2,3
33.794627,71.558325,3,0
33.794627,71.558325,6,0
33.794627,71.558497,3,0
33.79559,71.559141,3,0
33.795697,71.559055,3,0
33.795979,45.247376,3,10
33.795979,45.247376,3,1
33.795979,45.247376,3,8
33.795982,44.65456,3,2
33.796424,71.560013,1,2
33.796424,71.560013,1,10
33.796424,71.560013,1,0
33.796424,71.560013,2,1
33.796424,71.560013,2,1
33.796424,71.560013,3,0
33.796424,71.560013,3,0
33.796424,71.560013,3,5
33.796802,71.559991,6,0
33.796944,68.934585,2,1
33.796944,68.934585,2,12
33.796944,68.934585,3,0
33.796944,68.934585,6,0
33.796944,68.934585,6,2
33.796973,68.934545,6,0
33.797016,71.559294,2,4
33.797159,71.556702,3,0
33.797161,75.090141,3,22
33.797161,75.090141,3,4
33.797161,75.090141,3,8
33.797884,70.135183,3,4
33.798152,70.135162,3,2
33.798407,44.710493,3,2
33.798443,70.135127,3,1
33.799209,71.55894,6,0
33.799263,71.560006,3,16
33.8,44.56667,2,5
33.8,2.883333,3,30
33.8,2.883333,3,9
33.8,2.883333,3,20
33.800297,71.618751,3,0
33.800529,71.615013,2,2
33.802172,69.833113,2,14
33.802183,69.832937,3,29
33.802183,69.832937,8,50
33.802319,69.834155,3,3
33.803609,69.093879,3,3
33.80658,2.878025,2,4
33.80658,2.878025,3,30
33.80658,2.878025,9,7
33.806731,35.602834,3,0
33.807598,10.845147,3,30
33.808779,69.9193,2,14
33.810247,70.721569,3,3
33.811111,71.020278,3,3
33.812494,70.676945,3,1
33.8125,70.676944,2,33
33.8125,70.676944,3,46
33.8125,70.676944,3,2
33.8125,70.676944,3,2
33.8125,70.676944,3,2
33.812577,70.670469,3,2
33.8129565,70.6733322,7,0
33.813384,70.676723,3,25
33.814152,44.657695,3,2
33.814152,44.657695,3,3
33.814152,44.657695,9,1
33.8144,44.6579,3,1
33.814811,70.747433,3,2
33.815146,35.853264,2,4
33.815278,70.925833,3,19
33.815278,70.925833,3,0
33.816079,35.860327,3,0
33.816931,69.942851,2,1
33.816931,69.942851,7,0
33.8175,70.644722,2,5
33.81758,71.316931,3,0
33.818581,70.173424,2,10
33.818581,70.173424,3,14
33.818581,70.173424,9,6
33.819136,10.855024,3,51
33.819793,44.769267,2,7
33.819793,44.769267,3,6
33.820139,72.688929,2,3
33.820882,63.297505,3,2
33.820882,63.297505,6,1
33.821214,70.663807,3,0
33.821926,69.941634,2,0
33.821926,69.941634,2,2
33.822873,74.853637,2,0
33.82294,69.941618,3,4
33.824116,70.708952,9,7
33.824295,35.511932,3,2
33.825361,70.847724,3,14
33.825901,35.895354,6,1
33.83222,68.946806,2,1
33.83333,35.53333,3,79
33.833333,36,3,0
33.833333,36,6,0
33.833333,36,7,0
33.833333,69.65,3,3
33.833333,69.65,6,4
33.833492,70.518322,9,20
33.834418,69.650625,3,4
33.834489,71.593166,3,6
33.834943,71.592874,3,6
33.835011,73.394418,2,9
33.836457,71.736757,6,26
33.839053,44.22129,3,8
33.8437582,71.5267897,2,1
33.8437582,71.5267897,2,2
33.844167,36.546667,3,9
33.844167,36.546667,6,30
33.844273,68.616341,2,10
33.844313,36.547073,6,0
33.844411,44.523649,3,10
33.844834,35.9044,3,0
33.845184,44.236094,3,2
33.846626,35.900791,3,0
33.847893,44.521694,3,19
33.848332,70.548348,6,0
33.84939,35.544449,3,0
33.849461,35.545135,3,0
33.849899,44.23336,3,2
33.849956,44.233335,3,5
33.849991,42.549529,3,1
33.85,42.55,3,57
33.85,42.55,3,23
33.85,42.55,3,0
33.85,42.55,3,13
33.85,42.55,6,0
33.85,44.233333,1,1
33.85,44.233333,2,2
33.85,44.233333,2,4
33.85,44.233333,2,2
33.85,44.233333,2,1
33.85,44.233333,2,4
33.85,44.233333,2,9.5
33.85,44.233333,2,5
33.85,44.233333,3,22
33.85,44.233333,3,1
33.85,44.233333,3,20
33.85,44.233333,3,8
33.85,44.233333,3,53
33.85,44.233333,3,2
33.85,44.233333,3,0
33.85,44.233333,3,1
33.85,44.233333,3,2
33.85,44.233333,3,15
33.85,44.233333,3,4
33.85,44.233333,3,0
33.85,44.233333,3,5
33.85,44.233333,3,9.5
33.85,44.233333,3,3
33.85,44.233333,3,11
33.85,44.233333,3,83
33.85,44.233333,3,3
33.85,44.233333,3,9
33.85,44.233333,3,36
33.85,44.233333,3,2
33.85,44.233333,3,7
33.85,44.233333,3,28
33.85,44.233333,3,4
33.85,44.233333,3,3
33.85,44.233333,3,5
33.85,44.233333,3,1
33.85,44.233333,6,0
33.850406,44.520589,3,8
33.850582,44.519741,3,0
33.850582,44.519741,3,15
33.850582,44.519741,3,20
33.850582,44.519741,3,18
33.850866,44.519613,3,3
33.850868,44.519611,3,0
33.851029,44.519836,3,16
33.851043,44.519491,1,15
33.851043,44.519491,1,1
33.851043,44.519491,2,12
33.851043,44.519491,2,12
33.851043,44.519491,2,5
33.851043,44.519491,2,6
33.851043,44.519491,2,2
33.851043,44.519491,2,7
33.851043,44.519491,2,5
33.851043,44.519491,2,2
33.851043,44.519491,2,2
33.851043,44.519491,2,1
33.851043,44.519491,2,5
33.851043,44.519491,3,46
33.851043,44.519491,3,3
33.851043,44.519491,3,2
33.851043,44.519491,3,25
33.851043,44.519491,3,2
33.851043,44.519491,3,39
33.851043,44.519491,3,54
33.851043,44.519491,3,21
33.851043,44.519491,3,12
33.851043,44.519491,3,156
33.851043,44.519491,3,93
33.851043,44.519491,3,96
33.851043,44.519491,3,3
33.851043,44.519491,3,2
33.851043,44.519491,3,19
33.851043,44.519491,3,4
33.851043,44.519491,3,2
33.851043,44.519491,3,10
33.851043,44.519491,3,0
33.851043,44.519491,3,2
33.851043,44.519491,3,5
33.851043,44.519491,3,0
33.851043,44.519491,3,17
33.851043,44.519491,3,20
33.851043,44.519491,3,2
33.851043,44.519491,3,6
33.851043,44.519491,3,35
33.851043,44.519491,3,4
33.851043,44.519491,3,133
33.851043,44.519491,3,104
33.851043,44.519491,3,14
33.851043,44.519491,3,35
33.851043,44.519491,6,0
33.851043,44.519491,6,0
33.851043,44.519491,6,0
33.851043,44.519491,9,5
33.851191,44.520871,2,2
33.851273,44.517996,3,8
33.852382,44.524371,1,1
33.853056,35.5125,3,53
33.853286,44.519195,3,7
33.854451,44.570739,6,0
33.855442,72.394668,2,0
33.855442,72.394668,3,16
33.855848,35.489366,3,179
33.856355,44.72213,2,7
33.856964,70.147812,2,4
33.857302,69.948419,3,3
33.857616,72.393265,3,11
33.858004,70.552178,3,0
33.858529,70.551407,2,1
33.858529,70.551407,2,14
33.8587273,71.5067482,2,2
33.859334,35.504089,3,0
33.86,35.516657,3,0
33.860278,44.685556,2,3
33.860278,44.685556,2,3
33.860278,44.685556,2,4
33.860367,71.54254,2,2
33.861824,69.382533,9,1
33.862419,70.5198,3,1
33.86374,67.753088,3,3
33.864363,71.540805,3,0
33.870986,74.892318,3,15
33.871983,74.896874,2,1
33.872342,74.900416,3,0
33.87351,74.902288,2,5
33.874976,45.13092,3,14
33.874976,70.938292,3,13
33.875294,-117.566438,2,2
33.878233,74.948546,2,0
33.88,35.5,3,330
33.882887,44.855227,2,3
33.882887,44.855227,3,1
33.883072,74.920877,2,1
33.883527,74.92321,2,3
33.883608,71.385094,3,0
33.883794,44.85486,3,3
33.883794,44.85486,3,61
33.883974,35.524656,3,0
33.8843468,71.3845038,2,1
33.8843468,71.3845038,2,2
33.8843468,71.3845038,3,1
33.8843468,71.3845038,3,1
33.8843468,71.3845038,6,0
33.886093,70.190277,2,24
33.887095,35.513408,1,0
33.888629,35.495479,1,1
33.888629,35.495479,2,6
33.888629,35.495479,2,0
33.888629,35.495479,2,5
33.888629,35.495479,3,86
33.888629,35.495479,3,0
33.888629,35.495479,3,0
33.888629,35.495479,3,0
33.888629,35.495479,8,4
33.8888,35.495426,6,0
33.889299,35.495446,2,0
33.889833,71.385126,3,1
33.890368,70.193367,7,0
33.8925,44.709722,2,24
33.8925,44.709722,3,1
33.893856,69.684239,3,5
33.894321,68.760137,3,1
33.894429,71.462374,7,0
33.8945,71.45761,2,1
33.8945,71.45761,2,4
33.8945,71.45761,2,2
33.8945,71.45761,3,5
33.8945,71.45761,3,0
33.8945,71.45761,3,0
33.8945,71.45761,3,1
33.8945,71.45761,3,2
33.8945,71.45761,3,0
33.8945,71.45761,3,0
33.8945,71.45761,3,0
33.8945,71.45761,3,11
33.8945,71.45761,3,0
33.8945,71.45761,7,0
33.8945,71.45761,9,1
33.894962,42.637445,2,5
33.895,-5.554722,3,1
33.895519,68.763192,2,0
33.895519,68.763192,2,5
33.895519,68.763192,2,1.5
33.895519,68.763192,3,0
33.895519,68.763192,3,1
33.895519,68.763192,3,7
33.895519,68.763192,3,0
33.895519,68.763192,3,83
33.895519,68.763192,3,1.5
33.895519,68.763192,3,14
33.895519,68.763192,3,3
33.895519,68.763192,6,0
33.895519,68.763192,7,0
33.895519,68.763192,7,6
33.895519,68.763192,9,0
33.896729,70.099832,2,93
33.896729,70.099832,2,240
33.896729,70.099832,3,43
33.896729,70.099832,3,131
33.896729,70.099832,3,8
33.896729,70.099832,3,2
33.896729,70.099832,6,0
33.897065,71.285721,3,6
33.89718,70.820895,7,0
33.897706,70.099798,3,1
33.898138,68.625049,6,1
33.89824,70.100363,3,5
33.898347,70.101158,3,4
33.899167,70.100833,2,3
33.899167,70.100833,2,4
33.899167,70.100833,3,104
33.899167,70.100833,3,84
33.899167,70.100833,3,0
33.899273,70.100484,3,212
33.8992731,71.4570093,3,0
33.8992731,71.4570093,3,0
33.8992731,71.4570093,3,0
33.8992731,71.4570093,3,3
33.8992731,71.4570093,6,1
33.8992731,71.4570093,6,3
33.900164,70.097065,3,93
33.900627,68.711135,3,0
33.901111,70.889722,2,1
33.901111,70.889722,3,3
33.901111,70.889722,3,1
33.901111,70.889722,3,1
33.901389,71.542778,3,1
33.90151,35.523686,3,4
33.9015884,71.4358091,3,0
33.901625,72.215629,3,0
33.902978,71.459928,2,4
33.903169,71.384033,9,11
33.9042864,71.3989991,3,2
33.905556,44.725278,2,5
33.905556,44.725278,3,5
33.905621,72.307251,3,0
33.905621,72.307251,3,0
33.905677,44.725787,3,1
33.905685,71.809173,3,47
33.905975,71.370467,9,3
33.906667,44.724444,3,1
33.906753,71.503909,3,0
33.906931,71.504209,3,0
33.906959,71.504141,3,0
33.906959,71.504141,3,0
33.907706,71.47233,3,0
33.907706,71.47233,3,0
33.907715,71.502622,3,0
33.907744,71.474461,3,5
33.90775,71.474169,2,0
33.907874,71.474499,2,0
33.907874,71.474499,3,1
33.907874,71.474499,3,1
33.907946,71.474554,3,0
33.907946,71.474554,3,6
33.907946,71.474554,3,0
33.907946,71.474554,3,0
33.908578,71.070055,1,30
33.908578,71.070055,2,4
33.908578,71.070055,2,1
33.908578,71.070055,2,7
33.908578,71.070055,2,3
33.908578,71.070055,2,1
33.908578,71.070055,2,1
33.908578,71.070055,3,0
33.908578,71.070055,3,0
33.908578,71.070055,3,31
33.908578,71.070055,3,2
33.908578,71.070055,3,0
33.908578,71.070055,3,0
33.908578,71.070055,3,0
33.908578,71.070055,3,17
33.908578,71.070055,3,0
33.908578,71.070055,3,210
33.908578,71.070055,3,0
33.908578,71.070055,3,0
33.908578,71.070055,4,0
33.908578,71.070055,6,0
33.908578,71.070055,6,0
33.908578,71.070055,6,0
33.908578,71.070055,6,0
33.908578,71.070055,6,0
33.908578,71.070055,6,0
33.908578,71.070055,6,1
33.908578,71.070055,6,1
33.908578,71.070055,6,1
33.908578,71.070055,6,0
33.908605,44.550827,1,20
33.908765,71.55859,3,0
33.909167,71.0625,3,2
33.909558,71.486345,3,0
33.910084,68.673302,3,4
33.910084,68.673302,3,31
33.91015,-117.270232,7,0
33.910315,68.722014,3,2
33.910509,71.359119,3,4
33.911149,71.55468,3,2
33.911951,71.553566,3,0
33.91231,71.8184,3,0
33.912397,71.45327,1,1
33.912397,71.45327,9,2
33.913186,71.553107,2,3
33.913186,71.553107,3,0
33.913569,71.456727,3,3
33.913654,71.553318,3,0
33.913866,71.557125,2,4
33.91399,71.557371,3,5
33.91399,71.557371,3,3
33.914019,71.553286,3,70
33.914075,71.399933,3,8
33.914517,71.462103,6,0
33.9146598,71.459198,3,0
33.9146598,71.459198,3,0
33.9146598,71.459198,3,0
33.9146598,71.459198,3,0
33.9146598,71.459198,6,1
33.914708,71.468062,3,7
