doa,lag_seconds,GoogleLat,GoogleLng,
7,0,43.69475,-116.17112,
7,0,43.6691,-116.79668,
7,28,43.56069,-116.13226,
0,3930,46.42279,-116.80394,
0,35,43.2528,-111.10835,
7,7,47.69856,-116.78884,
7,50,42.17589,-111.39999,
0,737,43.60475,-116.40296,
7,0,46.34866,-115.31042,
0,51,42.61989,-113.55204,
7,0,43.63926,-113.1005,
7,0,43.63926,-113.1005,
7,15,43.39456,-116.66334,
7,15,43.39456,-116.66334,
7,0,48.38401,-116.54299,
0,74,43.45291,-116.08158,
7,5,43.48862,-116.54961,
7,0,45.20126,-113.89797,
7,0,43.65708,-116.27982,
7,0,48.44716,-116.91922,
8,124,42.47487,-113.78357,
0,72,48.24032,-116.69554,
0,1440,42.56376,-114.48854,
0,41,43.24259,-112.32551,
7,0,43.76168,-112.15819,
7,0,42.51998,-114.56809,
7,0,43.26138,-115.86356,
7,0,42.81624,-112.79043,
7,51,43.57954,-111.0862,
0,123,43.68162,-116.01775,
7,40,43.57197,-111.21734,
7,110,43.43288,-111.61563,
7,2,42.76727,-114.70901,
0,421,42.58507,-114.44057,
7,0,42.64864,-113.70561,
0,44,46.49921,-116.31819,
0,13062,43.62649,-111.94491,
0,12801,43.62649,-111.94491,
0,252,46.24001,-116.48369,
7,0,47.32887,-116.39841,
7,0,43.56526,-116.57422,
0,35,43.67883,-115.27222,
0,22761,42.63429,-113.63147,
7,0,47.49275,-116.97402,
7,0,47.49275,-116.97402,
7,0,47.53826,-116.05383,
0,40,45.16171,-113.85977,
7,14,44.16282,-114.88611,
7,0,42.70046,-114.52709,
0,2884,42.28841,-111.39831,
7,1,42.6186,-113.74451,
0,7620,43.37781,-114.26666,
7,0,44.1273,-115.89383,
7,38903,44.03237,-116.92379,
0,45,42.54842,-114.4194,
7,1,43.56849,-116.61292,
7,54,43.87196,-116.61871,
0,439,42.54943,-114.54739,
7,2,42.88237,-112.46519,
7,0,43.54448,-112.99955,
0,12556,43.62082,-116.31426,
7,13,43.43754,-112.12351,
7,0,43.43754,-112.12351,
8,40,44.06232,-112.23631,
7,0,42.21823,-113.05339,
7,13,46.23573,-116.51877,
7,7,42.56889,-113.73794,
7,7,42.56889,-113.73794,
7,0,47.26769,-116.93102,
7,0,43.39563,-112.03375,
0,45,43.56819,-112.00392,
7,0,48.41322,-116.51682,
0,129,42.61236,-113.68789,
0,21450,43.08272,-115.67046,
0,6530,47.70188,-116.85748,
0,74,46.40082,-116.98116,
7,0,43.52389,-116.51333,
0,227,46.50758,-116.57833,
7,0,42.79807,-112.25249,
7,36,43.81809,-116.48041,
7,36,43.81809,-116.48041,
7,2,43.54261,-112.00442,
7,4,47.94209,-116.8561,
0,35,43.64605,-116.278,
7,4,42.56837,-113.78627,
7,0,42.51829,-113.64933,
7,0,43.63332,-116.68294,
7,0,42.72445,-114.61644,
7,3,42.90711,-114.71266,
0,6923,43.5466,-116.5128,
7,13,42.95703,-112.51608,
0,813,43.19086,-115.59676,
0,930,43.67152,-116.67921,
7,12,42.96171,-115.30837,
0,25,42.924,-114.71284,
7,0,42.78301,-114.85084,
7,1,47.64959,-116.70753,
0,266,43.66684,-114.35555,
0,100,42.06863,-88.22028,
0,57,38.67106,-90.17501,
0,103,40.1271,-87.77014,
0,4097,42.42166,-87.9726,
0,44,42.46278,-88.49115,
0,152,40.1033,-90.56192,
7,0,40.1033,-90.56192,
0,105,40.1033,-90.56192,
0,105,41.84272,-87.63134,
0,105,41.40843,-90.01472,
0,10,42.13897,-87.98253,
0,10,42.13897,-87.98253,
0,36,41.89171,-87.96264,
7,75,42.26657,-88.06958,
0,39,42.04682,-87.88567,
0,18,39.17271,-89.51905,
8,38,41.84797,-87.91386,
0,206,41.52009,-87.99195,
7,0,39.63353,-89.64685,
7,0,41.47728,-90.50004,
7,185,42.16196,-88.48179,
0,50,37.59727,-88.97836,
7,59,39.33433,-89.11841,
0,4145,39.95719,-91.36748,
8,57,42.09471,-87.79812,
0,463,42.06021,-88.04676,
7,0,41.93457,-89.03198,
0,45,40.48808,-87.68924,
7,0,37.88721,-88.85441,
7,8,41.11037,-88.40572,
7,8,41.11037,-88.40572,
0,28,41.91246,-87.70664,
7,0,40.77897,-90.03348,
0,35,41.71784,-87.77985,
7,313,42.14879,-87.87645,
7,313,42.14879,-87.87645,
0,46,41.88866,-87.68683,
0,67,41.52092,-87.61585,
7,23,38.54757,-90.06952,
0,78,41.85864,-88.18252,
0,112,38.89203,-89.31952,
0,95,40.03906,-88.59261,
7,62,41.54492,-90.34187,
0,53,41.88357,-87.61696,
0,57,41.88357,-87.61696,
0,5,38.97547,-89.02675,
0,57,41.61775,-87.73717,
0,566,40.92508,-90.64054,
7,3,42.27063,-89.08819,
0,212,40.45758,-88.29117,
0,14,42.30286,-89.09676,
7,35,40.12118,-88.11463,
7,0,37.69918,-89.18235,
7,0,38.85043,-87.72587,
7,40,37.71173,-88.96033,
7,70,40.90681,-89.491,
7,50,41.55275,-87.85294,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
0,17175,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
7,88,41.48371,-88.19698,
0,1609,41.61006,-88.07533,
0,71,41.70937,-87.59399,
7,0,40.23913,-90.00942,
0,167,42.23844,-89.01486,
0,18,42.19552,-88.97908,
0,47,41.9536,-87.72748,
7,240,37.64086,-89.01209,
7,140,41.90135,-88.18461,
7,51,41.79307,-87.5801,
0,41,41.88462,-87.63664,
0,81,41.88462,-87.63664,
0,8372,40.27948,-88.38493,
0,50,41.53224,-88.08023,
0,82,41.25402,-89.95891,
7,4,42.16121,-88.52689,
0,140,41.80895,-87.66817,
0,420,41.75598,-87.57702,
0,1835,41.92449,-87.72301,
0,26,41.88188,-87.68181,
0,8660,41.35658,-88.82755,
0,29,41.63106,-87.66106,
0,1460,38.67659,-90.01237,
7,30,37.49359,-88.16976,
7,70,38.75963,-90.09433,
7,41,38.7961,-89.87445,
0,520,41.8189,-87.61366,
7,43,39.99938,-90.20453,
7,58,40.27393,-89.82852,
0,57,39.73981,-89.89873,
7,16,38.43853,-88.61494,
7,65,41.53543,-88.17959,
0,58,41.87169,-87.74315,
0,61,42.12204,-89.24774,
8,33,41.8886,-87.88298,
7,43,41.72192,-88.27721,
7,35,39.4437,-89.64013,
0,916,41.93762,-87.83609,
0,202,41.89638,-87.67038,
0,154,42.24,-87.87203,
0,32401,42.24,-87.87203,
0,613,40.55467,-90.67366,
0,76,41.86415,-87.62289,
0,40,40.12282,-87.63135,
0,32717,38.83348,-89.5405,
0,38,41.82309,-87.67956,
0,15050,40.67538,-89.62298,
8,140,41.87233,-87.7966,
0,82,41.90949,-87.63031,
0,38,41.80822,-87.91223,
0,25,41.63142,-87.71805,
0,51,40.95817,-87.94369,
7,128,41.33107,-87.81893,
0,7,38.5825,-89.73363,
7,45,41.58448,-89.72082,
0,279,41.28998,-88.1789,
7,19,38.97262,-90.64737,
7,15,38.97262,-90.64737,
0,68,39.48188,-89.78048,
0,14525,41.82903,-87.74357,
7,0,40.26754,-87.62256,
0,42,41.99718,-87.76639,
0,10390,39.6114,-89.29666,
0,39,41.97271,-88.7734,
7,63,42.28532,-89.39567,
0,65,37.97979,-89.05347,
7,86,41.86761,-87.64365,
0,28,41.88089,-87.62073,
0,309,41.79356,-87.61604,
0,38,38.54567,-89.97745,
7,75,38.54567,-89.97745,
7,1445,40.47351,-88.42304,
0,9963,37.77405,-89.07732,
7,46,41.49072,-90.48219,
7,0,40.56128,-89.97103,
0,67,41.71446,-87.63689,
7,3,37.49085,-89.11921,
7,240,41.78682,-87.70366,
0,144,38.46147,-90.09555,
7,54,38.42741,-89.98279,
7,52,38.42741,-89.98279,
0,25,38.61675,-90.14725,
0,90,39.16251,-88.6178,
0,1045,39.71281,-91.19486,
7,6480,41.53473,-88.08558,
7,6480,41.53473,-88.08558,
7,6480,41.53473,-88.08558,
0,24393,37.73709,-89.18341,
7,95,38.66555,-90.18112,
8,35,41.85004,-87.82114,
7,0,41.77256,-89.68591,
0,35,41.84968,-87.64639,
7,58,38.7412,-89.37322,
8,35,41.97281,-88.16096,
0,67,42.04465,-87.96026,
0,275,38.73147,-90.13354,
0,90,40.11322,-88.31448,
7,41,40.31354,-87.94942,
7,210,40.31354,-87.94942,
7,41,40.31354,-87.94942,
0,41,40.31354,-87.94942,
0,85,41.98364,-87.96779,
8,58,41.90338,-89.06816,
0,41,41.90338,-89.06816,
0,68,40.9082,-89.55261,
7,14,38.31032,-88.35155,
0,119,42.30965,-88.08647,
0,82,38.67622,-89.96812,
7,0,40.10524,-88.50532,
0,63,40.1318,-87.5955,
0,14858,42.06432,-87.69847,
0,30,42.0203,-87.69976,
7,11,39.03473,-90.14706,
0,9610,40.07058,-87.69968,
0,80,41.61087,-88.37968,
0,9359,41.67814,-87.97156,
0,5646,41.72383,-87.7408,
0,1329,38.86043,-90.10102,
7,34,41.25009,-88.83721,
0,123,41.88196,-87.64914,
0,79,41.74604,-87.93933,
0,52,41.55273,-87.85504,
0,48,38.6316,-90.14222,
7,63,41.69101,-88.04618,
7,42,42.30234,-88.85534,
0,61,42.30932,-87.8919,
0,50,41.84088,-87.66585,
0,79,42.10066,-88.14105,
0,71,42.10592,-87.74173,
0,8183,41.93542,-88.32042,
0,10,41.63169,-87.79501,
7,9,40.08409,-89.74824,
7,44,39.74203,-89.68666,
7,0,39.67547,-89.64706,
7,0,39.67547,-89.64706,
0,42,39.67547,-89.64706,
8,67,42.1548,-88.33508,
7,0,37.95034,-88.96457,
7,0,37.95034,-88.96457,
7,50,38.83853,-89.12052,
7,70,40.60897,-89.18836,
7,70,40.60897,-89.18836,
7,27,41.41464,-90.56866,
0,191,39.71974,-90.24084,
0,699,42.34374,-89.28693,
0,37,41.74981,-88.31082,
7,13,38.79684,-90.06686,
0,13,38.79684,-90.06686,
0,46,38.79684,-90.06686,
0,140,37.83709,-89.0972,
7,100,41.71664,-88.22693,
0,48,41.59345,-87.85246,
8,26,41.93977,-87.66558,
0,7302,41.72167,-87.81566,
0,39,38.73788,-89.94129,
7,44,41.50064,-90.46552,
0,5,37.71937,-89.21816,
0,5,37.71937,-89.21816,
0,508,41.47119,-87.88223,
7,59,39.71224,-91.05197,
7,59,39.71224,-91.05197,
7,201,41.69574,-87.87261,
7,216,41.69574,-87.87261,
7,4,42.33812,-88.48883,
0,225,41.51153,-89.12742,
7,10,38.33114,-88.0268,
0,8021,39.29814,-88.37825,
7,0,39.29814,-88.37825,
7,65,41.84648,-87.65465,
7,5,39.86846,-89.89501,
0,12610,41.92895,-87.96698,
0,72,41.92776,-88.36247,
0,10754,41.89856,-87.689,
0,99,41.92993,-87.88273,
7,37,38.56761,-90.12994,
7,38,38.56761,-90.12994,
0,338,37.496,-88.16986,
0,3110,41.94484,-87.90494,
0,15357,41.0789,-87.80588,
0,2812,41.37828,-88.43416,
0,198,41.95796,-87.94919,
0,15,41.95796,-87.94919,
0,15,41.95796,-87.94919,
7,37,41.55055,-88.19978,
7,175,42.07903,-87.72868,
7,0,39.41277,-88.83155,
7,80,40.31159,-89.18774,
0,26,41.86372,-87.86998,
0,49,41.61941,-88.44794,
0,156,41.90304,-87.69455,
0,48,41.86719,-87.72362,
0,62,38.79952,-90.02499,
0,156,40.52838,-89.30477,
7,48,38.59295,-89.98417,
7,25,38.58091,-88.05687,
0,36,42.35803,-87.84109,
0,209,42.02779,-89.42281,
7,89,40.93395,-89.62971,
8,65,42.14434,-88.29497,
0,32,41.87692,-88.23518,
0,78,38.60476,-90.13316,
7,37,41.92479,-87.69749,
7,37,41.92479,-87.69749,
7,29,40.80593,-88.25977,
0,43,41.95347,-87.73374,
0,59,42.26126,-88.16533,
0,37,41.81076,-87.76482,
0,35,40.12068,-88.01061,
0,86,42.01494,-88.22266,
0,41352,38.70932,-89.80713,
0,74,41.95266,-88.03142,
0,412,41.87448,-87.77786,
7,37,40.45746,-88.80487,
0,46,39.19235,-88.50306,
0,29531,41.62313,-87.62213,
0,3910,41.7698,-87.68334,
0,30,41.86888,-87.76666,
0,208,42.0552,-87.76626,
7,20,42.24727,-88.94992,
7,25,39.60711,-88.61572,
7,25,39.60711,-88.61572,
7,25,38.3439,-89.38721,
7,29,41.96605,-88.71958,
8,77,41.87088,-87.70582,
8,36,41.80024,-87.68444,
7,0,37.45149,-89.14264,
0,3761,42.45252,-88.01325,
7,45,41.44163,-90.27659,
0,47,41.88144,-87.66932,
8,77,41.75501,-87.7222,
0,288,41.27993,-87.81774,
7,32,41.84766,-87.66598,
7,80,41.55036,-88.22861,
0,55,39.98023,-89.81722,
0,168,41.75628,-87.55234,
0,8080,41.69163,-87.68106,
0,81,39.74526,-88.37866,
7,33,39.80281,-89.46813,
0,4094,41.9819,-88.54687,
0,12490,41.9819,-88.54687,
7,62,39.13094,-89.94188,
8,56,39.4842,-91.01548,
0,52,41.56857,-87.62786,
0,67,38.27812,-89.7871,
0,140,41.86544,-87.77532,
0,71,41.91834,-88.1747,
0,43,42.13386,-87.81851,
0,50,41.86912,-87.7263,
0,30,41.86912,-87.7263,
0,49,38.66252,-90.09927,
7,40,38.01211,-89.9066,
0,1025,38.01211,-89.9066,
7,58,39.90968,-89.02857,
0,47,41.39163,-87.62657,
0,32,41.72075,-87.7,
0,1459,41.8155,-87.70186,
0,39,38.36961,-88.36704,
0,127,39.42661,-88.37803,
0,10,39.42661,-88.37803,
7,40,41.87944,-87.76169,
7,66,42.31772,-88.89002,
0,82,41.75651,-88.40835,
0,45,40.13917,-87.64098,
0,3545,42.29062,-87.90522,
0,34,41.3281,-90.7346,
0,8152,41.36409,-89.51168,
0,104,41.7243,-87.72219,
0,245,41.95991,-87.80896,
0,24,40.40811,-91.35068,
0,18345,41.72186,-87.61333,
0,38,41.95781,-87.75202,
0,236,41.66749,-88.14608,
7,61,41.48643,-90.33822,
0,895,41.74433,-88.12825,
0,10031,41.86449,-87.83838,
0,60,42.0263,-87.73816,
0,168,41.89671,-87.65595,
0,60,41.77241,-89.90178,
0,39144,41.72374,-87.74587,
0,41,41.82378,-87.61726,
0,897,41.47685,-88.19691,
7,58,41.7998,-88.19247,
0,84,41.51329,-88.04364,
0,238,37.71612,-88.80394,
0,4390,39.00601,-89.92726,
0,123,37.4882,-88.97047,
0,325,41.65232,-89.12958,
7,50,41.05222,-87.90622,
7,53,41.05222,-87.90622,
0,1031,41.88841,-87.87692,
0,130,41.73563,-87.68427,
0,4309,41.79466,-87.62384,
7,0,39.25106,-88.47645,
0,55,39.25106,-88.47645,
0,237,41.37672,-88.55806,
7,50,41.37672,-88.55806,
0,326,40.17401,-87.6304,
7,0,39.75826,-87.72712,
0,77,41.96081,-87.68561,
7,5,40.16054,-89.41907,
0,6212,41.75746,-87.88102,
0,10137,38.61967,-89.06536,
7,0,37.68169,-89.28192,
0,6720,41.92938,-87.86467,
0,60,37.37653,-88.8134,
7,31,42.00722,-89.03015,
0,34,41.51394,-88.08124,
0,4918,41.97522,-87.74786,
7,53,41.32758,-89.13802,
0,64,40.54625,-90.00073,
0,3081,42.39907,-88.1839,
7,39,40.71141,-89.58262,
0,61,41.84448,-87.86874,
0,53,41.68964,-87.80941,
0,61,41.95476,-87.91213,
0,10513,42.3652,-87.87775,
7,52,41.37165,-89.07851,
0,87,41.8133,-87.91418,
7,0,39.7841,-89.60603,
7,0,39.7841,-89.60603,
7,0,37.50478,-89.14323,
7,36,38.4124,-90.16527,
0,58,41.94039,-87.75657,
7,0,38.42881,-88.95103,
7,32,40.48437,-89.35271,
0,56,41.87785,-87.64545,
0,59,41.50629,-87.64436,
0,31,42.23959,-88.31602,
0,31,40.89371,-88.64274,
0,323,37.17582,-88.66895,
7,36,41.03383,-89.45968,
7,16,42.06649,-88.27041,
0,48,39.25811,-89.34823,
0,610,41.81744,-87.74329,
7,19,39.52086,-88.66062,
7,15,39.71913,-90.722,
0,110,39.71913,-90.722,
0,48,39.71959,-90.22096,
7,0,38.377,-88.87558,
7,55,41.11771,-87.83546,
0,35,41.87139,-87.77758,
0,252,42.02849,-88.46449,
0,57,41.5079,-90.56229,
0,48,41.88147,-88.21833,
7,40,38.54942,-90.10108,
0,288,40.85058,-90.81221,
0,85,40.85058,-90.81221,
0,54,42.28889,-87.90619,
0,1062,37.60789,-88.72138,
0,57,41.9312,-87.76586,
0,78,41.79733,-87.64295,
0,33,41.92158,-87.67248,
0,42,42.04795,-88.09289,
0,3169,37.95553,-89.76334,
0,187,41.63078,-87.84881,
0,44,41.89974,-87.66259,
7,6,41.82643,-88.34398,
7,15,40.74493,-88.45061,
0,72,41.82044,-87.89888,
0,117,41.11396,-88.24629,
0,94,39.8061,-88.26331,
0,101,41.86412,-88.32059,
0,92,39.61628,-87.9367,
0,187,41.51276,-87.59681,
0,25,41.84444,-87.72039,
0,162,41.87128,-87.85613,
0,134,40.87229,-87.98635,
7,75,40.87229,-87.98635,
0,1010,40.12038,-88.0483,
7,0,41.7933,-90.20814,
7,98,41.71457,-87.6482,
7,53,38.01302,-88.07603,
7,28,41.64311,-87.71287,
7,0,39.45087,-87.69632,
7,20,41.81805,-87.74337,
0,109,37.48269,-88.26496,
0,33,41.86969,-87.64692,
7,47,42.43018,-88.08689,
7,47,39.72473,-89.09595,
0,5530,42.44486,-87.85472,
0,99,40.16344,-90.83476,
0,48,41.90742,-88.72457,
0,1489,41.63129,-87.84157,
0,9096,41.53602,-90.36679,
0,2846,41.53602,-90.36679,
0,49,39.61179,-89.34963,
7,21,37.11798,-89.20234,
7,25,41.78436,-89.76062,
0,57,39.76015,-87.68248,
0,1705,40.53193,-88.96901,
0,1476,38.55599,-90.0188,
0,45,41.87342,-87.73431,
0,85,41.81166,-87.63135,
7,13,41.41546,-88.42276,
0,49,41.6911,-87.7832,
7,67,40.28933,-90.20983,
0,953,40.65675,-88.79715,
0,77,40.41272,-90.79142,
0,62,41.18917,-90.87924,
0,7775,41.56431,-87.89022,
7,10,39.73897,-90.27362,
0,922,41.69141,-87.72029,
7,7,41.95545,-88.36367,
7,0,37.82256,-88.88398,
7,3,40.63138,-90.98271,
7,0,38.64838,-88.59563,
0,2630,40.16505,-89.14665,
7,48,40.02627,-88.95673,
7,48,40.02627,-88.95673,
0,315,41.12085,-87.61028,
0,50,40.99886,-87.90574,
0,32,41.64019,-87.71379,
0,1630,41.68254,-88.12578,
7,42,41.69083,-87.75936,
0,60,41.75804,-87.64445,
7,35,38.34296,-88.76516,
0,196,41.89599,-89.14038,
0,61,42.00391,-88.11899,
0,29238,42.37156,-88.05114,
0,34,41.89026,-88.13612,
7,0,40.54139,-89.59499,
7,0,40.54139,-89.59499,
0,138,42.44263,-87.82557,
0,171,41.79494,-87.60631,
0,17355,41.83493,-87.81759,
0,47,40.08341,-88.24702,
0,25,40.75478,-89.67835,
0,137,41.9163,-87.92,
0,160,41.9163,-87.92,
7,1856,42.36916,-87.8557,
0,91,41.11834,-87.96513,
0,27,41.11834,-87.96513,
7,26,37.1677,-89.34975,
0,1609,38.74156,-90.00217,
7,32,38.55653,-90.01784,
7,7256,38.80206,-89.59821,
7,92,42.06842,-88.28241,
7,56,42.32896,-90.16879,
0,3076,41.51364,-88.27336,
7,110,41.51364,-88.27336,
7,12,38.60846,-87.86394,
0,22,39.85834,-88.95602,
0,35,41.47433,-87.61618,
0,40,41.47433,-87.61618,
0,66,41.62928,-88.89573,
0,47,37.80512,-88.54,
0,94,42.16395,-87.9662,
7,24,41.75028,-88.05216,
0,135,41.8014,-87.65013,
0,112,37.9215,-88.75789,
0,1519,38.68683,-88.28412,
0,1439,38.68683,-88.28412,
0,768,42.36359,-87.9298,
7,0,39.69214,-89.70481,
7,0,39.69214,-89.70481,
0,2576,42.36007,-88.03322,
0,27,40.80188,-88.53572,
0,505,41.85099,-87.76326,
0,14,41.78403,-87.74251,
7,42,41.1027,-89.07275,
7,50,41.40063,-89.4583,
0,9365,41.66248,-87.68006,
7,76,42.47932,-88.13503,
0,39,42.18073,-88.53362,
0,3394,40.77798,-89.95973,
7,160,41.52546,-87.74305,
7,7,38.0861,-89.3522,
0,1116,37.71228,-89.31983,
7,70,39.04291,-90.20702,
0,32,41.11044,-87.65079,
7,11,41.70724,-89.09152,
7,16,41.59292,-88.78933,
0,22620,38.71765,-89.85968,
0,23,41.85726,-87.68586,
0,36,42.02414,-87.8837,
0,4822,41.86013,-88.0174,
0,241,42.42342,-88.22118,
0,26,42.31548,-89.08677,
0,92,41.97057,-88.32296,
7,0,39.084,-88.65314,
0,753,42.27072,-88.9696,
0,27,38.62204,-90.12202,
7,60,41.65991,-88.68049,
7,9,41.50891,-90.58599,
0,44,41.87006,-87.62419,
0,111,41.86336,-87.88241,
0,87,41.611,-88.60197,
7,185,41.98926,-87.75114,
7,109,41.79224,-88.05654,
0,119,41.62517,-87.67831,
7,81,38.92293,-89.86296,
0,701,40.74826,-88.16827,
7,95,40.74826,-88.16827,
7,115,40.74826,-88.16827,
0,70,41.81938,-87.75821,
7,88,42.3448,-87.92876,
0,376,38.40192,-87.85521,
0,60,41.70936,-87.94534,
0,106,41.49804,-88.19782,
0,38,41.82425,-88.2793,
0,4410,41.86501,-87.6663,
0,55,38.64526,-89.4006,
0,105,39.07235,-89.74063,
0,149,41.391,-87.62612,
7,15,39.74323,-88.70084,
0,77,37.81102,-89.03443,
0,72,41.75199,-87.55726,
0,146,41.75199,-87.55726,
0,120,41.75199,-87.55726,
7,80,42.28039,-87.87053,
0,2,37.42273,-89.15518,
0,845,38.08823,-89.59339,
0,20760,39.84856,-89.0101,
0,178,39.84856,-89.0101,
7,4,41.95684,-88.34115,
0,72,41.71766,-87.62034,
0,2542,41.94039,-88.14722,
0,2308,41.7937,-87.69206,
7,42840,40.04634,-91.30003,
0,34,41.82843,-87.63014,
7,61,42.48524,-88.14992,
7,34,38.55514,-89.92899,
0,108,38.83399,-88.28632,
0,82,41.2628,-90.32929,
7,45,39.10596,-90.55889,
0,58,41.95897,-88.57079,
0,246,41.44285,-87.62743,
0,136,42.05256,-88.02911,
0,35,41.75203,-88.11593,
7,0,39.83757,-88.95546,
0,2981,41.90484,-88.00392,
0,69,41.56628,-87.89029,
0,125,42.13816,-87.83005,
7,32,41.9664,-88.67485,
0,100,41.97452,-87.80782,
7,3,42.11143,-88.24681,
0,155,42.11143,-88.24681,
7,9,41.74745,-89.76472,
0,67,41.19151,-87.86705,
0,668,41.19151,-87.86705,
7,4,38.88166,-89.38282,
0,2088,41.77238,-88.09618,
0,253,40.77458,-87.59538,
0,63,40.40786,-89.60506,
0,139,41.75083,-87.63074,
0,101,39.79169,-88.17792,
7,12,39.79169,-88.17792,
0,319,39.79169,-88.17792,
0,43,40.69794,-89.90918,
0,350,41.72503,-88.13255,
0,7345,39.08769,-90.141,
7,50,42.24804,-88.349,
0,32,41.85876,-87.72908,
0,24883,38.5504,-90.03563,
7,85,41.48456,-87.82943,
0,60,41.69944,-88.04051,
0,59,37.37471,-89.00808,
0,41,39.9513,-89.55735,
0,34,42.35307,-88.3711,
0,41,42.46657,-88.08056,
0,3914,39.95008,-91.38097,
0,58,42.19682,-88.33556,
0,36,41.93797,-87.80199,
0,26,42.13017,-88.25778,
0,52,41.52117,-88.18908,
0,1300,37.90788,-88.15955,
0,1415,42.11675,-87.77832,
0,191,41.48131,-88.05869,
0,5789,39.98608,-91.39771,
7,62,38.89436,-89.90389,
7,40,38.89436,-89.90389,
0,1764,42.02987,-87.73433,
0,222,41.89546,-87.96806,
7,115,41.81056,-87.71041,
7,4,42.38753,-88.27686,
0,43,41.7906,-87.86819,
0,2582,37.74075,-88.93587,
7,112,38.87763,-89.96511,
7,17,38.85994,-90.09724,
7,193,42.04954,-88.02925,
0,22,41.17881,-87.87557,
7,0,39.7632,-90.26679,
7,5,37.46088,-89.13649,
0,94,37.46088,-89.13649,
0,227,41.78661,-87.72308,
0,355,41.86049,-87.84932,
7,269,42.41179,-88.66708,
7,269,42.41179,-88.66708,
0,787,40.25583,-88.63211,
7,67,40.25583,-88.63211,
7,67,40.25583,-88.63211,
7,67,40.25583,-88.63211,
7,67,40.25583,-88.63211,
0,42,37.73539,-88.91389,
0,29785,39.93571,-91.4041,
0,33,41.49549,-90.51505,
7,27,42.25362,-88.99941,
7,27,42.25362,-88.99941,
7,20,37.38028,-88.6349,
0,1297,38.72245,-87.63306,
0,162,39.54902,-90.22802,
0,25,41.79642,-87.80184,
0,106,41.75507,-87.7222,
0,231,41.3563,-88.83125,
0,46,42.09745,-87.8493,
7,112,40.45016,-88.11219,
7,38,40.74514,-88.73735,
7,311,42.1957,-89.27441,
7,135,40.92642,-88.244,
0,145,40.92642,-88.244,
0,95,40.92642,-88.244,
7,19,41.57997,-90.34339,
0,326,40.6547,-90.00132,
0,52,38.709,-90.07264,
0,1483,40.05305,-89.91326,
0,52,41.68669,-87.88078,
0,155,38.55418,-89.57238,
7,153,41.88407,-87.69885,
0,6402,40.70958,-89.59368,
0,36,41.50956,-90.51079,
7,16,37.74522,-89.09606,
0,45,38.37419,-89.72274,
7,0,41.63932,-88.45145,
0,56,41.82334,-89.51602,
7,99,41.70869,-87.94669,
0,304,41.09892,-90.90036,
0,119,41.44358,-90.61105,
0,30,41.83191,-87.83203,
7,12,41.88634,-88.27786,
7,56,38.66809,-89.44478,
0,21,41.79376,-87.65501,
0,5844,41.80338,-87.58134,
0,1644,41.75423,-87.64423,
0,258,41.94164,-87.66884,
0,65,38.49129,-90.10569,
0,140,41.80494,-87.74311,
0,8090,41.70356,-87.84628,
7,0,41.32509,-90.18471,
0,10265,41.54281,-87.57785,
7,65,38.52164,-88.05671,
7,16,42.13327,-88.27511,
0,581,41.50647,-87.53364,
0,35,38.31676,-89.88105,
7,50,40.40221,-88.12044,
0,44,42.10226,-87.89982,
7,0,39.05007,-88.62226,
0,34,42.0213,-87.84543,
0,95,41.8418,-88.46803,
8,35,41.28762,-89.8198,
7,0,41.6822,-89.28832,
0,46,41.74855,-89.28076,
8,147,41.74446,-87.57579,
7,0,42.27799,-88.40058,
7,0,39.41269,-88.83478,
0,1104,42.31046,-88.08826,
0,2362,41.96627,-87.66268,
7,50,41.42098,-90.25979,
0,1127,41.77168,-87.61202,
0,149,41.89324,-87.63569,
7,145,41.99372,-87.8033,
0,3221,41.4137,-88.73554,
0,479,37.71189,-88.18076,
0,34,39.82648,-89.53107,
0,159,41.68671,-87.78106,
0,130,40.13851,-88.29525,
8,58,40.13851,-88.29525,
0,293,39.34746,-88.7783,
0,86,39.79247,-87.91491,
0,49,39.20211,-89.66152,
0,34997,38.58351,-90.00554,
0,1039,39.85059,-88.14534,
0,101,38.93646,-89.40676,
7,15,42.103,-89.25653,
0,46,42.27638,-88.88907,
7,44,38.7019,-89.97449,
7,45,38.7019,-89.97449,
0,80,42.46325,-87.96439,
0,887,41.9609,-87.96314,
0,3975,41.67082,-90.05612,
0,391,41.59131,-88.04981,
7,0,39.29114,-88.93577,
7,133,42.17658,-87.87458,
0,2033,41.61893,-87.64113,
8,193,37.78888,-89.02752,
0,2081,39.34793,-88.80642,
7,50,42.49032,-89.04978,
